DayNum,VehId,Trip,Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW]
1.553684741,155,1495,0,1,676,17.25490189,11,5,3.38
1.553684741,155,1495,0,1,675,17.25490189,30,12,4.82
1.553684741,155,1495,0,1,691,16.47058868,0,15,3.78
1.553684741,155,1495,0,1,675,16.47058868,17,14,0.79
1.553684741,155,1495,0,1,677,16.47058868,2,12,0.31
1.553684741,155,1495,0,1,685,16.47058868,1,12,1.78
1.553684741,155,1495,0,1,674,16.47058868,21,13,3.74
1.553684741,155,1495,0,1,677,16.47058868,8,5,3.35
1.553684741,155,1495,0,1,677,16.86274529,6,11,2.64
1.553684741,155,1495,0,1,666,16.86274529,29,6,2.29
1.553684741,155,1495,0,1,682,16.86274529,28,8,2.85
1.553684741,155,1495,0,1,676,16.86274529,25,11,1.96
1.553684741,155,1495,0,1,675,16.86274529,6,13,3.91
1.553684741,155,1495,0,1,674,16.86274529,6,8,1.32
1.553684741,155,1495,0,1,674,16.47058868,-4,4,4.71
1.553684741,155,1495,0,1,678,16.47058868,16,8,0.30
1.553684741,155,1495,0,1,677,16.47058868,0,13,2.14
1.553684741,155,1495,0,1,687,16.47058868,11,8,2.29
1.553684741,155,1495,0,1,684,16.47058868,-3,10,3.73
1.553684741,155,1495,0,1,674,16.47058868,2,13,2.89
1.553684741,155,1495,0,1,671,16.47058868,13,11,1.40
1.553684741,155,1495,0,1,671,17.25490189,-4,7,3.47
1.553684741,155,1495,0,1,672,17.25490189,8,14,0.60
1.553684741,155,1495,0,1,672,17.25490189,8,8,2.24
1.553684741,155,1495,0,1,667,17.25490189,8,9,4.94
1.553684741,155,1495,0,1,674,17.25490189,4,9,0.32
1.553684741,155,1495,0,1,678,17.25490189,24,13,4.09
1.553684741,155,1495,0,1,694,17.25490189,15,6,3.60
1.553684741,155,1495,0,1,694,16.47058868,18,10,4.62
1.553684741,155,1495,0,1,672,16.47058868,8,7,1.67
1.553684741,155,1495,0,1,671,16.47058868,-1,4,2.76
1.553684741,155,1495,0,1,671,16.86274529,8,8,0.52
1.553684741,155,1495,0,1,669,16.86274529,8,14,2.13
1.553684741,155,1495,0,1,677,16.86274529,25,4,3.39
1.553684741,155,1495,0,1,683,16.07843208,27,14,3.05
1.553684741,155,1495,0,1,683,16.07843208,5,4,0.33
1.553684741,155,1495,0,1,766,16.07843208,29,9,3.14
1.553684741,155,1495,0,1,766,54.11764908,1,15,4.05
1.553684741,155,1495,13,1,766,54.11764908,0,5,4.10
1.553684741,155,1495,13,1,1508,54.11764908,13,4,0.69
1.553684741,155,1495,14,1,1508,54.11764908,0,12,4.78
1.553684741,155,1495,14,1,1649,54.11764908,5,9,2.98
1.553684741,155,1495,14,1,1649,54.11764908,22,9,0.55
1.553684741,155,1495,14,1,1649,22.74509811,16,14,4.48
1.553684741,155,1495,16,1,1649,22.74509811,-4,8,4.74
1.553684741,155,1495,16,1,2192,22.74509811,25,13,2.30
1.553684741,155,1495,19,1,2192,22.74509811,-2,5,1.21
1.553684741,155,1495,20,1,2192,22.74509811,6,15,2.68
1.553684741,155,1495,20,1,2379,22.74509811,24,13,2.63
1.553684741,155,1495,21,1,2379,22.74509811,27,14,0.86
1.553684741,155,1495,21,1,2379,22.74509811,-2,11,0.11
1.553684741,155,1495,21,1,2379,20,-1,4,1.41
1.553684741,155,1495,21,1,2609,20,15,4,4.81
1.553684741,155,1495,23,1,2609,20,5,8,4.36
1.553684741,155,1495,27,1,2609,20,1,9,0.90
1.553684741,155,1495,27,1,3871,20,21,13,2.00
1.553684741,155,1495,34,1,3871,20,19,6,4.11
1.553684741,155,1495,36,1,3871,20,4,7,2.62
1.553684741,155,1495,36,1,2726,54.90196228,12,12,2.20
1.553684741,155,1495,43,1,2726,54.90196228,10,12,4.41
1.553684741,155,1495,50,1,2726,54.90196228,7,13,4.42
1.553684741,155,1495,50,1,3540,54.90196228,-4,8,1.64
1.553684741,155,1495,56,1,3540,54.90196228,4,7,3.60
1.553684741,155,1495,60,1,3540,54.90196228,3,14,3.08
1.553684741,155,1495,60,1,3482,54.90196228,25,4,2.79
1.553684741,155,1495,62,1,3482,25.09803963,21,9,0.21
1.553684741,155,1495,66,1,3482,25.09803963,-5,12,1.33
1.553684741,155,1495,66,1,2597,25.09803963,24,5,0.33
1.553684741,155,1495,68,1,2597,25.09803963,3,13,3.28
1.553684741,155,1495,72,1,2597,25.09803963,17,4,2.57
1.553684741,155,1495,72,1,2759,25.09803963,15,11,2.87
1.553684741,155,1495,73,1,2759,25.09803963,22,5,1.80
1.553684741,155,1495,73,1,2759,20.7843132,6,10,2.37
1.553684741,155,1495,73,1,2704,20.7843132,18,13,1.15
1.553684741,155,1495,72,1,2704,20.7843132,19,15,1.61
1.553684741,155,1495,70,1,2704,20.7843132,27,12,4.92
1.553684741,155,1495,70,1,2553,20.7843132,11,4,4.88
1.553684741,155,1495,68,1,2553,20.7843132,-1,9,0.75
1.553684741,155,1495,68,1,2553,20.7843132,29,7,0.90
1.553684741,155,1495,66,1,2553,20.7843132,23,12,0.75
1.553684741,155,1495,66,1,2458,20.7843132,10,6,2.93
1.553684741,155,1495,65,1,2458,20.7843132,12,7,2.91
1.553684741,155,1495,63,1,2458,20.7843132,4,10,1.39
1.553684741,155,1495,63,1,2333,20.7843132,16,13,1.70
1.553684741,155,1495,61,1,2333,20.7843132,-5,15,2.42
1.553684741,155,1495,59,1,2333,20.7843132,0,7,2.03
1.553684741,155,1495,59,1,2165,15.68627453,5,11,1.59
1.553684741,155,1495,57,1,2165,15.68627453,16,14,1.90
1.553684741,155,1495,57,1,2109,15.68627453,3,4,2.76
1.553684741,155,1495,56,1,2109,15.68627453,27,5,2.80
1.553684741,155,1495,54,1,2109,15.68627453,10,10,4.15
1.553684741,155,1495,54,1,1943,15.68627453,3,15,4.88
1.553684741,155,1495,51,1,1943,14.90196133,29,7,0.46
1.553684741,155,1495,46,1,1943,14.90196133,20,7,1.13
1.553684741,155,1495,46,1,1485,14.90196133,20,15,3.85
1.553684741,155,1495,38,1,1485,14.90196133,17,15,2.60
1.553684741,155,1495,32,1,1485,14.90196133,14,5,1.30
1.553684741,155,1495,32,1,1024,14.90196133,22,10,4.39
1.553684741,155,1495,27,1,1024,14.90196133,5,4,3.97
1.6972985,155,1498,34,1,3885,53.72549057,16,7,2.86
1.6972985,155,1498,35,1,3885,70.98039246,9,9,3.33
1.6972985,155,1498,43,1,2752,70.98039246,23,6,4.74
1.6972985,155,1498,51,1,2752,70.98039246,-2,11,4.03
1.6972985,155,1498,51,1,3578,70.98039246,7,12,2.28
1.6972985,155,1498,56,1,3578,70.98039246,4,5,4.95
1.6972985,155,1498,56,1,3578,60.39215851,19,11,3.05
1.6972985,155,1498,56,1,2266,60.39215851,-4,12,4.99
1.6972985,155,1498,60,1,2266,60.39215851,14,5,0.05
1.6972985,155,1498,63,1,2401,60.39215851,2,10,2.75
1.6972985,155,1498,65,1,2401,60.39215851,20,13,4.30
1.6972985,155,1498,65,1,2549,60.39215851,-2,7,2.69
1.6972985,155,1498,67,1,2549,37.25490189,2,7,3.03
1.6972985,155,1498,68,1,2549,37.25490189,2,8,3.54
1.6972985,155,1498,68,1,2596,37.25490189,10,8,4.48
1.6972985,155,1498,69,1,2596,37.25490189,9,4,0.79
1.6972985,155,1498,68,1,2596,37.25490189,15,9,1.30
1.6972985,155,1498,68,1,2562,37.25490189,-3,13,3.12
1.6972985,155,1498,68,1,2562,18.4313736,1,14,2.67
1.6972985,155,1498,66,1,2562,18.4313736,1,11,2.09
1.6972985,155,1498,66,1,2440,18.4313736,6,12,4.03
1.6972985,155,1498,64,1,2440,18.4313736,2,4,2.02
1.6972985,155,1498,64,1,2424,18.4313736,9,6,1.11
1.6972985,155,1498,65,1,2424,14.50980377,4,5,0.65
1.6972985,155,1498,65,1,2489,14.50980377,23,7,4.02
1.6972985,155,1498,66,1,2489,14.50980377,30,10,4.55
1.6972985,155,1498,66,1,2496,14.50980377,-4,15,0.61
1.6972985,155,1498,65,1,2496,14.50980377,2,6,2.07
1.6972985,155,1498,65,1,2464,14.90196133,-2,13,0.66
1.6972985,155,1498,64,1,2464,14.90196133,12,9,2.55
1.6972985,155,1498,64,1,2450,14.90196133,0,8,2.68
1.6972985,155,1498,65,1,2450,14.90196133,23,11,1.11
1.6972985,155,1498,65,1,2492,14.90196133,26,10,4.78
1.6972985,155,1498,66,1,2492,18.8235302,25,12,4.57
1.6972985,155,1498,66,1,2477,18.8235302,3,11,4.66
1.6972985,155,1498,65,1,2477,18.8235302,23,8,3.36
1.6972985,155,1498,66,1,2477,18.8235302,8,14,0.48
1.6972985,155,1498,66,1,2483,18.8235302,14,10,3.90
1.6972985,155,1498,65,1,2483,18.8235302,-3,4,3.61
1.6972985,155,1498,65,1,2483,15.29411793,3,15,2.26
1.6972985,155,1498,60,1,2483,15.29411793,1,9,3.11
1.6972985,155,1498,60,1,1968,15.29411793,25,4,0.95
1.6972985,155,1498,52,1,1968,15.29411793,13,11,4.82
1.6972985,155,1498,42,1,1602,15.29411793,22,12,3.33
1.6972985,155,1498,24,1,1602,15.29411793,26,10,4.61
1.6972985,155,1498,24,1,1602,14.90196133,28,8,1.16
1.6972985,155,1498,24,1,695,14.90196133,13,8,0.76
1.6972985,155,1498,10,1,695,14.90196133,-5,6,4.57
1.6972985,155,1498,2,1,695,14.90196133,17,8,1.60
1.6972985,155,1498,2,1,682,14.90196133,1,10,4.31
1.6972985,155,1498,2,1,682,15.68627453,9,15,1.28
1.6972985,155,1498,0,1,682,15.68627453,20,7,0.69
1.6972985,155,1498,0,1,666,15.68627453,19,6,4.17
1.6972985,155,1498,0,1,1138,15.68627453,21,10,4.86
1.6972985,155,1498,0,1,1138,47.84313965,12,9,1.79
1.6972985,155,1498,15,1,1138,47.84313965,24,7,3.43
1.6972985,155,1498,15,1,1681,47.84313965,24,8,2.68
1.6972985,155,1498,22,1,1681,47.84313965,24,6,0.19
1.6972985,155,1498,31,1,3452,47.84313965,3,13,0.88
1.6972985,155,1498,31,1,3452,47.84313965,27,11,1.90
1.6972985,155,1498,33,1,3452,61.17647171,6,4,2.77
1.6972985,155,1498,36,1,2311,61.17647171,23,14,0.16
1.6972985,155,1498,43,1,2311,61.17647171,21,10,0.25
1.6972985,155,1498,48,1,3017,61.17647171,16,10,4.52
1.6972985,155,1498,50,1,3017,61.17647171,27,7,3.58
1.6972985,155,1498,50,1,3017,31.37254906,16,6,1.94
1.6972985,155,1498,52,1,3270,31.37254906,21,13,0.19
1.6972985,155,1498,54,1,3270,31.37254906,17,14,2.98
1.6972985,155,1498,56,1,3532,31.37254906,19,6,2.17
1.6972985,155,1498,57,1,3532,31.37254906,17,11,2.70
1.6972985,155,1498,57,1,3532,31.37254906,25,5,4.93
1.6972985,155,1498,58,1,3688,15.29411793,5,10,4.78
1.6972985,155,1498,58,1,2181,15.29411793,-4,15,2.38
1.6972985,155,1498,57,1,2181,15.29411793,23,4,1.63
1.6972985,155,1498,56,1,2131,15.29411793,14,14,3.43
1.6972985,155,1498,54,1,2131,15.29411793,7,13,2.19
1.6972985,155,1498,53,1,2014,15.29411793,18,13,4.70
1.6972985,155,1498,48,1,2014,15.29411793,27,12,4.16
1.6972985,155,1498,48,1,1669,15.29411793,25,4,2.35
1.6972985,155,1498,44,1,1669,15.29411793,29,7,4.54
1.6972985,155,1498,44,1,1669,15.68627453,2,15,4.18
1.6972985,155,1498,39,1,1669,15.68627453,27,14,2.58
1.6972985,155,1498,39,1,1221,15.68627453,10,6,4.46
1.6972985,155,1498,32,1,1221,15.68627453,6,9,4.76
1.6972985,155,1498,23,1,877,15.68627453,1,10,2.08
1.6972985,155,1498,13,1,877,15.68627453,22,13,1.87
1.6972985,155,1498,13,1,877,14.90196133,15,6,2.27
1.6972985,155,1498,3,1,627,14.90196133,28,4,3.06
1.6972985,155,1498,3,1,713,14.90196133,26,15,2.79
1.6972985,155,1498,3,1,713,16.47058868,14,14,3.54
1.6972985,155,1498,0,1,713,16.47058868,9,9,3.63
1.6972985,155,1498,0,1,692,16.47058868,18,13,2.49
1.6972985,155,1498,0,1,673,16.47058868,17,5,1.52
1.6972985,155,1498,0,1,673,15.68627453,10,9,2.72
1.6972985,155,1498,0,1,689,15.68627453,25,12,2.59
1.6972985,155,1498,0,1,696,15.68627453,13,4,0.67
1.6972985,155,1498,0,1,696,16.07843208,1,4,4.35
1.6972985,155,1498,0,1,676,16.07843208,5,14,0.41
1.6972985,155,1498,0,1,676,16.07843208,12,12,1.38
1.6972985,155,1498,0,1,1245,16.07843208,26,5,2.07
1.6972985,155,1498,0,1,1245,33.72549057,-2,13,1.48
1.6972985,155,1498,14,1,1245,33.72549057,22,7,3.33
1.6972985,155,1498,14,1,1657,33.72549057,18,9,1.11
1.6972985,155,1498,20,1,1657,33.72549057,20,7,2.08
1.6972985,155,1498,24,1,2747,33.72549057,-5,10,1.03
1.6972985,155,1498,24,1,2747,20.7843132,0,6,3.04
1.6972985,155,1498,27,1,2747,20.7843132,5,6,1.60
1.6972985,155,1498,28,1,3194,20.7843132,16,8,2.38
1.6972985,155,1498,30,1,3194,20.7843132,24,11,0.37
1.6972985,155,1498,32,1,3608,20.7843132,28,7,4.40
1.6972985,155,1498,32,1,3608,15.29411793,26,6,2.94
1.6972985,155,1498,31,1,3608,15.29411793,5,4,1.70
1.6972985,155,1498,33,1,2093,15.29411793,2,13,3.49
1.6972985,155,1498,34,1,2093,15.29411793,-4,5,0.64
1.6972985,155,1498,34,1,2146,15.29411793,17,14,4.33
1.6972985,155,1498,34,1,2146,15.68627453,15,11,2.06
1.6972985,155,1498,33,1,2146,15.68627453,-3,11,3.06
1.6972985,155,1498,33,1,2012,15.68627453,5,13,3.36
1.6972985,155,1498,32,1,2012,15.68627453,4,10,3.54
1.6972985,155,1498,32,1,2038,15.68627453,17,13,2.99
1.6972985,155,1498,35,1,2038,15.68627453,7,12,2.80
1.6972985,155,1498,35,1,2038,29.80392265,1,8,0.70
1.6972985,155,1498,36,1,2306,29.80392265,13,9,3.24
1.6972985,155,1498,38,1,2306,29.80392265,16,4,0.19
1.6972985,155,1498,41,1,2556,29.80392265,27,15,0.95
1.6972985,155,1498,41,1,2625,22.35294151,17,4,1.08
1.6972985,155,1498,41,1,2587,22.35294151,13,10,3.75
1.6972985,155,1498,41,1,2614,22.35294151,4,4,0.13
1.6972985,155,1498,41,1,2614,27.84313774,8,13,3.13
1.6972985,155,1498,42,1,2614,27.84313774,11,10,2.47
1.6972985,155,1498,39,1,2491,27.84313774,10,6,0.02
1.6972985,155,1498,32,1,2491,27.84313774,24,7,3.88
1.6972985,155,1498,25,1,1626,27.84313774,22,11,3.11
1.6972985,155,1498,17,1,1626,15.68627453,9,11,4.03
1.6972985,155,1498,9,1,825,15.68627453,16,7,4.21
1.6972985,155,1498,1,1,825,15.68627453,18,13,1.56
1.6972985,155,1498,1,1,685,15.68627453,19,15,3.26
1.6972985,155,1498,0,1,685,15.68627453,2,13,2.46
1.6972985,155,1498,0,1,655,15.68627453,28,7,3.63
1.6972985,155,1498,0,1,673,15.68627453,11,14,2.98
1.6972985,155,1498,0,1,673,16.07843208,27,11,1.56
1.6972985,155,1498,0,1,669,16.07843208,21,14,0.17
1.6972985,155,1498,0,1,696,16.07843208,10,14,3.05
1.6972985,155,1498,0,1,696,15.68627453,17,14,1.28
1.6972985,155,1498,0,1,688,15.68627453,15,14,0.76
1.6972985,155,1498,0,1,682,15.68627453,30,11,0.47
1.6972985,155,1498,0,1,667,15.68627453,19,6,3.84
1.6972985,155,1498,0,1,678,15.68627453,27,9,3.37
1.6972985,155,1498,0,1,690,15.68627453,-4,8,0.80
1.6972985,155,1498,0,1,679,15.68627453,14,7,2.70
1.6972985,155,1498,0,1,661,15.68627453,6,10,1.80
1.6972985,155,1498,0,1,661,15.68627453,-2,14,4.77
1.6972985,155,1498,0,1,661,16.07843208,27,11,4.45
1.6972985,155,1498,0,1,661,16.07843208,-2,13,1.14
1.6972985,155,1498,0,1,681,16.07843208,10,4,4.83
1.6972985,155,1498,0,1,676,16.07843208,29,10,1.49
1.6972985,155,1498,0,1,676,25.88235283,18,4,2.21
1.6972985,155,1498,0,1,1411,25.88235283,2,10,2.07
1.6972985,155,1498,0,1,1411,25.88235283,19,8,0.77
1.6972985,155,1498,0,1,1411,42.74509811,19,12,3.07
1.6972985,155,1498,13,1,1411,42.74509811,24,11,1.39
1.6972985,155,1498,13,1,1352,42.74509811,29,11,1.95
1.6972985,155,1498,20,1,1352,42.74509811,27,15,0.57
1.6972985,155,1498,27,1,3048,42.74509811,15,10,3.97
1.6972985,155,1498,28,1,3048,39.60784531,25,15,0.76
1.6972985,155,1498,33,1,2075,39.60784531,16,11,3.17
1.6972985,155,1498,37,1,2075,39.60784531,-3,4,1.54
1.6972985,155,1498,42,1,2628,39.60784531,9,12,4.35
1.6972985,155,1498,44,1,2628,39.60784531,23,7,1.58
1.6972985,155,1498,44,1,2628,24.31372643,23,4,0.25
1.6972985,155,1498,47,1,2962,24.31372643,9,7,0.29
1.6972985,155,1498,49,1,2962,24.31372643,28,10,2.66
1.6972985,155,1498,51,1,3200,24.31372643,30,8,2.32
1.6972985,155,1498,52,1,3200,24.31372643,10,10,0.53
1.6972985,155,1498,52,1,3373,20,12,6,0.19
1.6972985,155,1498,53,1,3373,20,13,6,3.91
1.6972985,155,1498,54,1,3373,20,12,14,4.18
1.6972985,155,1498,54,1,3431,20,4,10,2.75
1.6972985,155,1498,55,1,3431,20,5,11,3.22
1.6972985,155,1498,56,1,2113,20,15,7,1.40
1.6972985,155,1498,56,1,2113,15.68627453,29,11,1.44
1.6972985,155,1498,56,1,2131,15.68627453,25,4,0.85
1.6972985,155,1498,55,1,2097,15.68627453,15,9,1.37
1.6972985,155,1498,54,1,2097,15.29411793,15,6,4.65
1.6972985,155,1498,53,1,2032,15.29411793,25,6,0.72
1.6972985,155,1498,52,1,2032,15.29411793,17,14,2.45
1.6972985,155,1498,51,1,1931,15.29411793,3,4,3.56
1.6972985,155,1498,49,1,1931,15.29411793,-2,13,2.18
1.6972985,155,1498,49,1,1931,15.29411793,7,13,0.40
1.6972985,155,1498,47,1,1776,15.29411793,5,10,3.33
1.6972985,155,1498,45,1,1776,15.29411793,27,13,4.43
1.6972985,155,1498,44,1,1671,15.29411793,11,8,1.21
1.6972985,155,1498,43,1,1671,15.29411793,-5,5,1.86
1.6972985,155,1498,44,1,1672,27.05882454,21,15,4.04
1.6972985,155,1498,46,1,1672,27.05882454,14,9,2.23
1.6972985,155,1498,48,1,1821,27.05882454,-3,13,4.70
1.6972985,155,1498,49,1,1821,27.05882454,10,8,1.82
1.6972985,155,1498,47,1,1810,27.05882454,25,8,4.53
1.6972985,155,1498,47,1,1810,15.29411793,26,4,4.20
1.6972985,155,1498,42,1,1810,15.29411793,30,6,2.47
1.6972985,155,1498,35,1,1344,15.29411793,30,15,0.48
1.6972985,155,1498,27,1,1344,15.29411793,3,10,0.24
1.6972985,155,1498,20,1,714,15.29411793,25,5,3.76
1.6972985,155,1498,12,1,714,14.90196133,6,13,4.48
1.6972985,155,1498,1,1,657,14.90196133,-3,15,3.33
1.6972985,155,1498,1,1,658,14.90196133,8,14,0.76
1.6972985,155,1498,0,1,658,14.90196133,19,4,0.14
1.6972985,155,1498,0,1,675,14.90196133,1,11,3.11
1.6972985,155,1498,0,1,672,14.90196133,12,12,0.26
1.6972985,155,1498,0,1,672,15.29411793,12,9,2.53
1.6972985,155,1498,0,1,669,15.29411793,5,9,2.73
1.6972985,155,1498,0,1,662,15.29411793,28,9,0.89
1.6972985,155,1498,0,1,662,15.68627453,27,12,3.87
1.6972985,155,1498,0,1,676,15.68627453,6,12,2.24
1.6972985,155,1498,0,1,667,15.68627453,2,4,3.81
1.6972985,155,1498,0,1,667,46.66666794,24,12,1.28
1.6972985,155,1498,0,1,1060,46.66666794,-2,9,0.05
1.6972985,155,1498,0,1,1060,39.60784531,-5,6,1.34
1.6972985,155,1498,14,1,1060,39.60784531,27,14,0.20
1.6972985,155,1498,14,1,1601,39.60784531,23,14,2.83
1.6972985,155,1498,17,1,1601,39.60784531,-4,10,2.70
1.6972985,155,1498,18,1,2172,39.60784531,4,9,4.48
1.6972985,155,1498,18,1,2172,39.60784531,1,15,1.16
1.6972985,155,1498,22,1,2172,23.52941132,25,7,0.80
1.6972985,155,1498,26,1,3005,23.52941132,19,15,0.54
1.6972985,155,1498,29,1,3005,23.52941132,23,13,1.62
1.6972985,155,1498,30,1,1591,23.52941132,10,7,2.29
1.6972985,155,1498,30,1,1591,23.52941132,21,4,1.01
1.6972985,155,1498,30,1,1591,15.68627453,18,9,3.32
1.6972985,155,1498,24,1,879,15.68627453,30,15,3.69
1.6972985,155,1498,14,1,879,15.68627453,23,14,1.83
1.6972985,155,1498,4,1,609,15.68627453,28,10,2.26
1.6972985,155,1498,4,1,655,15.68627453,19,7,1.23
1.6972985,155,1498,4,1,655,15.29411793,3,8,1.30
1.6972985,155,1498,0,1,655,15.29411793,10,9,3.83
1.6972985,155,1498,0,1,659,15.29411793,14,14,1.91
1.6972985,155,1498,0,1,675,15.29411793,30,12,0.65
1.6972985,155,1498,0,1,675,15.68627453,3,10,4.16
1.6972985,155,1498,0,1,671,15.68627453,9,7,4.53
1.6972985,155,1498,0,1,680,16.07843208,14,15,3.99
1.6972985,155,1498,0,1,689,16.07843208,30,12,1.57
1.6972985,155,1498,0,1,669,16.07843208,5,12,1.12
1.6972985,155,1498,0,1,1535,16.07843208,27,13,1.62
1.6972985,155,1498,0,1,1535,34.50980377,28,7,4.94
1.6972985,155,1498,12,1,1535,34.50980377,11,4,1.29
1.6972985,155,1498,12,1,1429,34.50980377,0,6,1.81
1.6972985,155,1498,18,1,1429,34.50980377,10,4,3.35
1.6972985,155,1498,23,1,2601,34.50980377,4,5,4.83
1.6972985,155,1498,23,1,2601,34.50980377,2,9,1.82
1.6972985,155,1498,26,1,2601,14.90196133,15,4,0.83
1.6972985,155,1498,27,1,2532,14.90196133,30,9,2.89
1.6972985,155,1498,26,1,1153,14.90196133,24,10,0.43
1.6972985,155,1498,26,1,1153,14.90196133,2,4,2.80
1.6972985,155,1498,26,1,1153,13.72549057,28,12,4.50
1.6972985,155,1498,26,1,1636,13.72549057,-2,8,1.30
1.6972985,155,1498,28,1,1636,13.72549057,27,11,2.05
1.6972985,155,1498,29,1,1845,13.72549057,17,7,0.01
1.6972985,155,1498,31,1,1845,13.72549057,8,11,2.77
1.6972985,155,1498,31,1,1845,13.72549057,12,11,0.80
1.6972985,155,1498,33,1,2126,24.70588303,21,7,2.39
1.6972985,155,1498,36,1,2126,24.70588303,0,11,4.12
1.6972985,155,1498,38,1,2437,24.70588303,16,15,0.79
1.6972985,155,1498,44,1,2437,24.70588303,-2,10,3.64
1.6972985,155,1498,47,1,3022,22.35294151,18,5,4.00
1.6972985,155,1498,51,1,3022,22.35294151,8,5,2.99
1.6972985,155,1498,54,1,3410,22.35294151,6,8,0.25
1.6972985,155,1498,57,1,3410,22.35294151,0,13,0.29
1.6972985,155,1498,57,1,2960,22.35294151,29,13,1.20
1.6972985,155,1498,58,1,2960,15.68627453,-2,13,0.73
1.6972985,155,1498,56,1,2960,15.68627453,9,14,0.05
1.6972985,155,1498,56,1,2399,15.68627453,-5,4,4.75
1.6972985,155,1498,50,1,2399,15.68627453,3,5,3.24
1.6972985,155,1498,47,1,2399,15.68627453,-3,6,0.57
1.6972985,155,1498,47,1,1510,15.68627453,28,12,4.32
1.6972985,155,1498,43,1,1510,16.07843208,-1,14,3.44
1.6972985,155,1498,43,1,1510,16.07843208,25,13,2.72
1.6972985,155,1498,32,1,1510,16.07843208,1,14,4.08
1.6972985,155,1498,32,1,953,16.07843208,27,14,3.33
1.6972985,155,1498,18,1,953,16.07843208,0,12,3.49
1.6972985,155,1498,6,1,953,16.07843208,7,4,2.18
1.6972985,155,1498,6,1,596,16.07843208,16,5,3.06
1.6972985,155,1498,1,1,596,16.07843208,-1,5,3.78
1.6972985,155,1498,1,1,596,16.47058868,22,11,0.24
1.6972985,155,1498,1,1,678,16.47058868,24,6,1.34
1.6972985,155,1498,1,1,678,15.29411793,24,10,1.48
1.6972985,155,1498,0,1,678,15.29411793,-2,5,0.36
1.6972985,155,1498,0,1,674,15.29411793,1,15,3.49
1.6972985,155,1498,0,1,673,15.29411793,17,9,4.66
1.6972985,155,1498,0,1,682,15.29411793,12,11,3.92
1.6972985,155,1498,0,1,662,15.29411793,12,7,4.57
1.6972985,155,1498,0,1,662,15.68627453,-3,14,1.41
1.6972985,155,1498,0,1,684,15.68627453,1,15,1.10
1.6972985,155,1498,0,1,692,15.68627453,18,5,3.35
1.6972985,155,1498,0,1,682,15.29411793,7,9,4.40
1.6972985,155,1498,0,1,679,15.29411793,17,13,0.67
1.6972985,155,1498,0,1,683,15.29411793,20,8,2.83
1.6972985,155,1498,0,1,683,15.68627453,27,5,0.18
1.6972985,155,1498,0,1,675,15.68627453,4,13,0.91
1.6972985,155,1498,0,1,659,15.68627453,2,14,1.63
1.6972985,155,1498,0,1,659,15.29411793,0,14,4.89
1.6972985,155,1498,0,1,686,15.29411793,24,9,1.65
1.6972985,155,1498,0,1,686,15.29411793,9,10,3.02
1.6972985,155,1498,0,1,669,15.29411793,6,11,1.92
1.6972985,155,1498,0,1,1278,15.29411793,7,4,0.29
1.6972985,155,1498,0,1,1278,37.25490189,11,14,4.82
1.6972985,155,1498,15,1,1278,37.25490189,18,7,1.78
1.6972985,155,1498,15,1,1735,37.25490189,19,5,2.46
1.6972985,155,1498,21,1,1735,37.25490189,5,6,3.27
1.6972985,155,1498,26,1,2889,37.25490189,11,15,3.81
1.6972985,155,1498,26,1,2889,31.37254906,-1,7,4.03
1.6972985,155,1498,29,1,1865,31.37254906,-2,7,4.95
1.6972985,155,1498,34,1,1865,31.37254906,26,7,3.51
1.6972985,155,1498,34,1,1865,31.37254906,3,15,1.46
1.6972985,155,1498,38,1,2423,31.37254906,16,15,2.58
1.6972985,155,1498,42,1,2863,29.01960754,17,6,0.60
